Id_zamowienia,Przewoznik,Format_dostawy,Status,Data_wysylki
42807,DPD,Kurier Pobranie,Dostarczone,2024-02-13
42808,InPost,Kurier,Dostarczone,2024-07-29
42809,DHL,Paczkomat,Dostarczone,2024-11-13
42810,DHL,Kurier,Dostarczone,2024-06-05
42811,Pocztex,Kurier Pobranie,Dostarczone,2024-04-30
42812,Pocztex,Kurier,Dostarczone,2021-07-31
42813,DHL,Kurier Pobranie,Dostarczone,2024-05-01
42814,DPD,Kurier Pobranie,Anulowane,NULL
42815,DHL,Kurier,Anulowane,NULL
42816,DPD,Kurier Pobranie,Dostarczone,2023-04-22
42817,DHL,Kurier Pobranie,Dostarczone,2021-03-06
42818,InPost,Kurier Pobranie,Dostarczone,2024-07-30
42819,Pocztex,Kurier,Dostarczone,2021-04-04
42820,InPost,Paczkomat,Anulowane,NULL
42821,DHL,Kurier,Anulowane,NULL
42822,DHL,Paczkomat,Dostarczone,2024-07-18
42823,DHL,Paczkomat,Dostarczone,2024-09-07
42824,DPD,Kurier,Dostarczone,2024-01-14
42825,DHL,Paczkomat,Dostarczone,2022-09-21
42826,DHL,Paczkomat,Dostarczone,2023-12-29
42827,InPost,Paczkomat,Dostarczone,2024-12-13
42828,DHL,Kurier,Dostarczone,2023-10-05
42829,DHL,Paczkomat,Dostarczone,2024-05-19
42830,Pocztex,Kurier Pobranie,Dostarczone,2024-05-20
42831,DHL,Paczkomat,Anulowane,NULL
42832,DPD,Kurier Pobranie,Anulowane,NULL
42833,DPD,Kurier,Dostarczone,2022-08-04
42834,UPS,Kurier,Dostarczone,2021-02-06
42835,InPost,Kurier,Dostarczone,2023-11-08
42836,Pocztex,Kurier,Dostarczone,2021-12-15
42837,DPD,Kurier Pobranie,Dostarczone,2022-04-18
42838,InPost,Kurier Pobranie,Anulowane,NULL
42839,DHL,Kurier Pobranie,Anulowane,NULL
42840,Pocztex,Kurier Pobranie,Dostarczone,2024-08-19
42841,DHL,Kurier Pobranie,Dostarczone,2024-01-14
42842,UPS,Kurier Pobranie,Dostarczone,2024-01-08
42843,DHL,Kurier Pobranie,Dostarczone,2024-07-27
42844,InPost,Kurier Pobranie,Dostarczone,2023-09-05
42845,Pocztex,Kurier,Dostarczone,2024-10-30
42846,UPS,Kurier,Anulowane,NULL
42847,DHL,Paczkomat,Dostarczone,2023-05-10
42848,Pocztex,Kurier,Dostarczone,2024-04-23
42849,UPS,Kurier,Dostarczone,2022-02-10
42850,Pocztex,Kurier Pobranie,Dostarczone,2023-12-12
42851,InPost,Kurier Pobranie,Dostarczone,2024-05-29
42852,UPS,Kurier,Anulowane,NULL
42853,DPD,Kurier Pobranie,Dostarczone,2024-09-19
42854,InPost,Paczkomat,Dostarczone,2024-02-07
42855,DHL,Kurier Pobranie,Dostarczone,2024-11-18
42856,DHL,Kurier Pobranie,Dostarczone,2024-07-02
42857,DHL,Kurier Pobranie,Dostarczone,2022-12-29
42858,InPost,Paczkomat,Dostarczone,2022-02-26
42859,InPost,Kurier,Dostarczone,2023-09-21
42860,Pocztex,Kurier,Dostarczone,2021-06-21
42861,UPS,Kurier Pobranie,Anulowane,NULL
42862,DHL,Kurier,Dostarczone,2022-12-15
42863,DHL,Kurier Pobranie,Dostarczone,2023-10-08
42864,UPS,Kurier,Dostarczone,2023-03-01
42865,DHL,Kurier Pobranie,Dostarczone,2022-09-07
42866,DHL,Kurier,Dostarczone,2022-02-08
42867,DHL,Kurier Pobranie,Dostarczone,2022-06-18
42868,Pocztex,Kurier,Dostarczone,2020-04-23
42869,Pocztex,Kurier Pobranie,Dostarczone,2023-07-28
42870,DPD,Kurier,Dostarczone,2024-11-20
42871,Pocztex,Kurier,Dostarczone,2023-09-12
42872,DPD,Kurier,Dostarczone,2024-07-06
42873,DHL,Kurier,Dostarczone,2024-11-03
42874,Pocztex,Kurier Pobranie,Anulowane,NULL
42875,Pocztex,Kurier,Dostarczone,2024-01-23
42876,DHL,Kurier Pobranie,Dostarczone,2024-11-10
42877,DPD,Kurier Pobranie,Dostarczone,2024-10-13
42878,UPS,Kurier Pobranie,Dostarczone,2023-05-14
42879,DPD,Kurier,Anulowane,NULL
42880,Pocztex,Kurier,Dostarczone,2022-12-17
42881,InPost,Kurier Pobranie,Dostarczone,2024-03-06
42882,DPD,Kurier,Anulowane,NULL
42883,Pocztex,Kurier,Dostarczone,2024-12-18
42884,DHL,Kurier Pobranie,Dostarczone,2021-01-07
42885,DHL,Kurier,Anulowane,NULL
42886,Pocztex,Kurier,Dostarczone,2024-05-16
42887,DHL,Kurier,Dostarczone,2024-12-04
42888,Pocztex,Kurier Pobranie,Dostarczone,2023-11-16
42889,DPD,Kurier Pobranie,Dostarczone,2023-10-24
42890,InPost,Paczkomat,Dostarczone,2021-08-04
42891,UPS,Kurier Pobranie,Anulowane,NULL
42892,UPS,Kurier,Dostarczone,2023-08-23
42893,UPS,Kurier,Dostarczone,2024-07-05
42894,DPD,Kurier,Dostarczone,2021-08-31
42895,DPD,Kurier,Dostarczone,2022-06-29
42896,UPS,Kurier Pobranie,Anulowane,NULL
42897,DPD,Kurier,Dostarczone,2023-12-16
42898,InPost,Kurier Pobranie,Dostarczone,2024-02-19
42899,DPD,Kurier,Dostarczone,2024-09-04
42900,DHL,Paczkomat,Dostarczone,2023-09-05
42901,InPost,Kurier Pobranie,Dostarczone,2020-05-03
42902,Pocztex,Kurier Pobranie,Dostarczone,2024-07-15
42903,DHL,Paczkomat,Dostarczone,2024-07-25
42904,DPD,Kurier,Anulowane,NULL
42905,DHL,Paczkomat,Anulowane,NULL
42906,InPost,Kurier Pobranie,Anulowane,NULL
42907,UPS,Kurier Pobranie,Dostarczone,2022-07-08
42908,InPost,Kurier,Dostarczone,2024-12-30
42909,DHL,Paczkomat,Dostarczone,2022-10-21
42910,DHL,Kurier Pobranie,Dostarczone,2024-11-22
42911,Pocztex,Kurier Pobranie,Dostarczone,2024-01-22
42912,Pocztex,Kurier,Dostarczone,2024-07-28
42913,DHL,Kurier,Anulowane,NULL
42914,UPS,Kurier Pobranie,Dostarczone,2024-05-23
42915,Pocztex,Kurier,Dostarczone,2024-12-25
42916,InPost,Paczkomat,Dostarczone,2023-02-04
42917,UPS,Kurier Pobranie,Anulowane,NULL
42918,UPS,Kurier,Dostarczone,2024-07-12
42919,DHL,Paczkomat,Dostarczone,2023-10-16
42920,InPost,Paczkomat,Dostarczone,2024-01-20
42921,DPD,Kurier,Anulowane,NULL
42922,UPS,Kurier Pobranie,Dostarczone,2022-01-07
42923,InPost,Kurier,Anulowane,NULL
42924,UPS,Kurier,Dostarczone,2022-12-09
42925,DPD,Kurier Pobranie,Dostarczone,2024-12-27
42926,DHL,Paczkomat,Dostarczone,2022-08-06
42927,InPost,Paczkomat,Dostarczone,2024-01-25
42928,UPS,Kurier,Dostarczone,2024-09-26
42929,InPost,Kurier Pobranie,Dostarczone,2023-01-15
42930,DHL,Kurier,Dostarczone,2025-01-03
42931,InPost,Kurier,Dostarczone,2021-07-14
42932,InPost,Kurier Pobranie,Dostarczone,2024-09-27
42933,Pocztex,Kurier Pobranie,Dostarczone,2023-03-27
42934,Pocztex,Kurier Pobranie,Dostarczone,2024-07-03
42935,DPD,Kurier Pobranie,Dostarczone,2023-08-02
42936,InPost,Kurier Pobranie,Anulowane,NULL
42937,Pocztex,Kurier,Anulowane,NULL
42938,InPost,Paczkomat,Dostarczone,2024-09-08
42939,DHL,Kurier Pobranie,Dostarczone,2023-01-25
42940,Pocztex,Kurier Pobranie,Dostarczone,2023-01-11
42941,InPost,Paczkomat,Dostarczone,2024-07-11
42942,DPD,Kurier,Dostarczone,2022-07-22
42943,Pocztex,Kurier Pobranie,Dostarczone,2023-07-27
42944,DPD,Kurier,Anulowane,NULL
42945,UPS,Kurier,Dostarczone,2024-06-27
42946,UPS,Kurier,Dostarczone,2024-04-07
42947,DPD,Kurier,Dostarczone,2024-01-31
42948,DPD,Kurier,Dostarczone,2024-05-19
42949,UPS,Kurier,Anulowane,NULL
42950,UPS,Kurier,Dostarczone,2023-03-25
42951,InPost,Paczkomat,Dostarczone,2024-04-14
42952,InPost,Paczkomat,Dostarczone,2020-07-07
42953,Pocztex,Kurier Pobranie,Dostarczone,2024-10-03
42954,InPost,Kurier,Dostarczone,2021-10-20
42955,UPS,Kurier,Dostarczone,2023-07-12
42956,DPD,Kurier,Dostarczone,2023-05-29
42957,Pocztex,Kurier,Dostarczone,2022-09-03
42958,Pocztex,Kurier Pobranie,Dostarczone,2023-08-09
42959,DHL,Kurier,Dostarczone,2021-07-16
42960,DHL,Kurier Pobranie,Dostarczone,2024-12-22
42961,DHL,Kurier,Anulowane,NULL
42962,InPost,Kurier Pobranie,Anulowane,NULL
42963,Pocztex,Kurier,Dostarczone,2024-01-06
42964,DPD,Kurier,Dostarczone,2025-01-01
42965,Pocztex,Kurier,Dostarczone,2024-05-07
42966,DHL,Kurier Pobranie,Anulowane,NULL
42967,DHL,Kurier,Dostarczone,2020-06-01
42968,UPS,Kurier,Dostarczone,2021-03-06
42969,UPS,Kurier,Dostarczone,2024-06-28
42970,UPS,Kurier,Anulowane,NULL
42971,InPost,Kurier Pobranie,Dostarczone,2023-08-01
42972,Pocztex,Kurier,Dostarczone,2024-06-04
42973,UPS,Kurier,Dostarczone,2020-01-17
42974,UPS,Kurier Pobranie,Dostarczone,2024-10-20
42975,Pocztex,Kurier Pobranie,Dostarczone,2023-02-23
42976,DHL,Kurier Pobranie,Anulowane,NULL
42977,InPost,Paczkomat,Dostarczone,2022-06-15
42978,DHL,Paczkomat,Dostarczone,2024-11-22
42979,UPS,Kurier Pobranie,Anulowane,NULL
42980,UPS,Kurier,Anulowane,NULL
42981,UPS,Kurier,Anulowane,NULL
42982,UPS,Kurier Pobranie,Dostarczone,2021-02-28
42983,InPost,Kurier Pobranie,Dostarczone,2024-08-25
42984,UPS,Kurier,Dostarczone,2022-05-27
42985,UPS,Kurier,Dostarczone,2024-10-15
42986,Pocztex,Kurier Pobranie,Dostarczone,2022-03-21
42987,InPost,Paczkomat,Dostarczone,2021-11-23
42988,InPost,Paczkomat,Dostarczone,2022-02-18
42989,UPS,Kurier Pobranie,Dostarczone,2021-10-18
42990,InPost,Kurier Pobranie,Dostarczone,2023-12-15
42991,UPS,Kurier,Dostarczone,2021-08-05
42992,InPost,Kurier Pobranie,Dostarczone,2023-01-24
42993,DHL,Kurier,Dostarczone,2023-03-05
42994,DHL,Paczkomat,Dostarczone,2024-09-12
42995,InPost,Kurier Pobranie,Anulowane,NULL
42996,DPD,Kurier Pobranie,Anulowane,NULL
42997,Pocztex,Kurier,Dostarczone,2023-06-02
42998,Pocztex,Kurier Pobranie,Anulowane,NULL
42999,DPD,Kurier Pobranie,Dostarczone,2024-09-15
43000,DHL,Paczkomat,Anulowane,NULL
43001,DPD,Kurier Pobranie,Anulowane,NULL
43002,DPD,Kurier Pobranie,Anulowane,NULL
43003,Pocztex,Kurier Pobranie,Dostarczone,2022-05-19
43004,Pocztex,Kurier Pobranie,Dostarczone,2023-04-25
43005,DHL,Paczkomat,Anulowane,NULL
43006,DPD,Kurier Pobranie,Dostarczone,2023-09-22
43007,UPS,Kurier,Dostarczone,2024-12-10
43008,DHL,Kurier Pobranie,Dostarczone,2023-11-26
43009,InPost,Paczkomat,Dostarczone,2024-11-03
43010,Pocztex,Kurier,Anulowane,NULL
43011,Pocztex,Kurier Pobranie,Dostarczone,2023-04-08
43012,InPost,Kurier,Dostarczone,2021-04-12
43013,Pocztex,Kurier,Dostarczone,2022-07-04
43014,DHL,Kurier,Dostarczone,2024-05-12
43015,DHL,Kurier,Dostarczone,2024-03-18
43016,DHL,Paczkomat,Anulowane,NULL
43017,UPS,Kurier,Dostarczone,2023-12-20
43018,Pocztex,Kurier Pobranie,Dostarczone,2023-12-30
43019,DHL,Kurier Pobranie,Dostarczone,2024-10-14
43020,UPS,Kurier,Dostarczone,2023-10-17
43021,DPD,Kurier,Dostarczone,2023-02-18
43022,UPS,Kurier Pobranie,Dostarczone,2021-12-20
43023,DPD,Kurier,Dostarczone,2022-04-03
43024,DHL,Kurier Pobranie,Anulowane,NULL
43025,Pocztex,Kurier,Dostarczone,2023-07-21
43026,DHL,Kurier Pobranie,Dostarczone,2023-02-10
43027,DHL,Kurier Pobranie,Anulowane,NULL
43028,InPost,Kurier,Dostarczone,2023-06-04
43029,Pocztex,Kurier Pobranie,Anulowane,NULL
43030,DHL,Kurier,Dostarczone,2024-09-21
43031,DHL,Kurier Pobranie,Dostarczone,2024-11-01
43032,InPost,Kurier Pobranie,Dostarczone,2023-08-19
43033,UPS,Kurier Pobranie,Dostarczone,2020-05-19
43034,DPD,Kurier,Anulowane,NULL
43035,DPD,Kurier,Dostarczone,2024-04-17
43036,Pocztex,Kurier Pobranie,Dostarczone,2024-01-28
43037,InPost,Kurier Pobranie,Dostarczone,2024-05-24
43038,UPS,Kurier Pobranie,Dostarczone,2024-08-17
43039,DPD,Kurier Pobranie,Dostarczone,2024-06-01
43040,UPS,Kurier Pobranie,Dostarczone,2023-08-02
43041,InPost,Kurier Pobranie,Dostarczone,2024-06-09
43042,UPS,Kurier,Dostarczone,2025-01-11
43043,DPD,Kurier Pobranie,Dostarczone,2024-07-03
43044,UPS,Kurier Pobranie,Dostarczone,2024-06-29
43045,UPS,Kurier,Dostarczone,2024-12-03
43046,DPD,Kurier Pobranie,Dostarczone,2024-05-08
43047,Pocztex,Kurier Pobranie,Anulowane,NULL
43048,InPost,Kurier,Anulowane,NULL
43049,Pocztex,Kurier,Dostarczone,2023-03-18
43050,UPS,Kurier Pobranie,Anulowane,NULL
43051,DPD,Kurier,Dostarczone,2024-08-21
43052,InPost,Kurier,Anulowane,NULL
43053,Pocztex,Kurier Pobranie,Anulowane,NULL
43054,InPost,Paczkomat,Dostarczone,2021-05-19
43055,DHL,Kurier Pobranie,Anulowane,NULL
43056,UPS,Kurier Pobranie,Anulowane,NULL
43057,UPS,Kurier,Anulowane,NULL
43058,InPost,Kurier,Dostarczone,2020-11-26
43059,DHL,Kurier Pobranie,Dostarczone,2023-04-09
43060,Pocztex,Kurier,Anulowane,NULL
43061,Pocztex,Kurier Pobranie,Dostarczone,2024-02-01
43062,Pocztex,Kurier,Dostarczone,2023-12-19
43063,UPS,Kurier,Dostarczone,2022-09-16
43064,DPD,Kurier,Dostarczone,2021-04-17
43065,UPS,Kurier Pobranie,Dostarczone,2023-02-01
43066,InPost,Kurier Pobranie,Dostarczone,2024-12-02
43067,InPost,Paczkomat,Anulowane,NULL
43068,InPost,Paczkomat,Dostarczone,2021-09-28
43069,UPS,Kurier Pobranie,Dostarczone,2021-07-14
43070,InPost,Kurier Pobranie,Dostarczone,2024-07-06
43071,DPD,Kurier,Anulowane,NULL
43072,DHL,Kurier Pobranie,Anulowane,NULL
43073,DPD,Kurier,Dostarczone,2022-08-15
43074,InPost,Kurier,Dostarczone,2022-08-07
43075,InPost,Paczkomat,Dostarczone,2022-11-24
43076,Pocztex,Kurier,Dostarczone,2023-08-03
43077,UPS,Kurier,Anulowane,NULL
43078,UPS,Kurier,Dostarczone,2024-01-06
43079,DHL,Paczkomat,Dostarczone,2021-07-29
43080,Pocztex,Kurier Pobranie,Dostarczone,2023-09-19
43081,UPS,Kurier Pobranie,Anulowane,NULL
43082,Pocztex,Kurier,Dostarczone,2024-08-26
43083,InPost,Kurier Pobranie,Anulowane,NULL
43084,InPost,Kurier,Dostarczone,2022-06-12
43085,DHL,Paczkomat,Dostarczone,2024-12-25
43086,DHL,Kurier Pobranie,Dostarczone,2024-05-27
43087,DPD,Kurier Pobranie,Dostarczone,2023-04-13
43088,DPD,Kurier,Dostarczone,2023-08-09
43089,Pocztex,Kurier Pobranie,Dostarczone,2023-02-20
43090,Pocztex,Kurier Pobranie,Dostarczone,2023-09-25
43091,DHL,Kurier Pobranie,Dostarczone,2024-03-05
43092,Pocztex,Kurier Pobranie,Dostarczone,2024-04-14
43093,UPS,Kurier,Dostarczone,2023-12-20
43094,InPost,Kurier,Dostarczone,2024-01-12
43095,Pocztex,Kurier Pobranie,Dostarczone,2024-09-03
43096,DPD,Kurier Pobranie,Anulowane,NULL
43097,Pocztex,Kurier,Dostarczone,2022-11-02
43098,InPost,Paczkomat,Dostarczone,2021-10-18
43099,DHL,Kurier,Anulowane,NULL
43100,InPost,Paczkomat,Dostarczone,2022-09-21
43101,UPS,Kurier Pobranie,Dostarczone,2022-09-22
43102,InPost,Paczkomat,Anulowane,NULL
43103,Pocztex,Kurier Pobranie,Dostarczone,2023-04-08
43104,DHL,Kurier,Dostarczone,2022-01-27
43105,DHL,Paczkomat,Dostarczone,2020-07-06
43106,DPD,Kurier,Anulowane,NULL
43107,Pocztex,Kurier,Dostarczone,2020-08-18
43108,InPost,Paczkomat,Dostarczone,2024-03-14
43109,DHL,Kurier,Anulowane,NULL
43110,InPost,Kurier,Dostarczone,2024-05-09
43111,InPost,Paczkomat,Dostarczone,2024-07-09
43112,DHL,Kurier,Dostarczone,2023-07-28
43113,InPost,Paczkomat,Dostarczone,2024-06-26
43114,Pocztex,Kurier Pobranie,Dostarczone,2022-01-11
43115,InPost,Kurier,Dostarczone,2023-02-17
43116,DHL,Kurier,Dostarczone,2024-01-04
43117,DHL,Kurier Pobranie,Anulowane,NULL
43118,UPS,Kurier,Dostarczone,2023-08-07
43119,UPS,Kurier,Dostarczone,2021-01-20
43120,InPost,Kurier Pobranie,Anulowane,NULL
43121,InPost,Paczkomat,Dostarczone,2023-11-04
43122,UPS,Kurier Pobranie,Anulowane,NULL
43123,InPost,Paczkomat,Dostarczone,2021-06-09
43124,UPS,Kurier,Anulowane,NULL
43125,DHL,Kurier,Dostarczone,2024-08-07
43126,InPost,Kurier Pobranie,Dostarczone,2022-12-15
43127,UPS,Kurier,Anulowane,NULL
43128,Pocztex,Kurier,Dostarczone,2025-01-06
43129,DHL,Kurier,Dostarczone,2024-05-21
43130,Pocztex,Kurier,Dostarczone,2024-06-18
43131,Pocztex,Kurier Pobranie,Dostarczone,2022-07-09
43132,DPD,Kurier,Dostarczone,2020-09-12
43133,DHL,Paczkomat,Dostarczone,2022-09-19
43134,DHL,Paczkomat,Dostarczone,2021-04-26
43135,InPost,Kurier Pobranie,Dostarczone,2024-01-31
43136,DHL,Paczkomat,Dostarczone,2023-08-19
43137,UPS,Kurier,Dostarczone,2024-08-19
43138,UPS,Kurier,Dostarczone,2024-07-21
43139,Pocztex,Kurier,Dostarczone,2024-12-22
43140,DPD,Kurier Pobranie,Dostarczone,2023-11-04
43141,DHL,Kurier Pobranie,Dostarczone,2024-06-23
43142,DHL,Kurier Pobranie,Dostarczone,2022-05-30
43143,DPD,Kurier,Dostarczone,2024-02-09
43144,DPD,Kurier,Dostarczone,2024-10-11
43145,Pocztex,Kurier,Dostarczone,2023-09-05
43146,DHL,Kurier,Dostarczone,2024-11-18
43147,InPost,Paczkomat,Dostarczone,2021-07-09
43148,Pocztex,Kurier,Dostarczone,2022-11-04
43149,Pocztex,Kurier Pobranie,Dostarczone,2024-03-15
43150,InPost,Kurier Pobranie,Dostarczone,2021-07-19
43151,UPS,Kurier Pobranie,Dostarczone,2022-08-28
43152,InPost,Paczkomat,Dostarczone,2021-11-09
43153,InPost,Paczkomat,Dostarczone,2023-05-20
43154,InPost,Kurier,Anulowane,NULL
43155,DPD,Kurier Pobranie,Dostarczone,2023-11-12
43156,InPost,Kurier,Dostarczone,2024-08-03
43157,DHL,Kurier Pobranie,Dostarczone,2023-10-04
43158,DHL,Kurier,Anulowane,NULL
43159,Pocztex,Kurier,Dostarczone,2022-10-28
43160,DPD,Kurier,Dostarczone,2023-03-20
43161,InPost,Kurier Pobranie,Dostarczone,2023-02-02
43162,UPS,Kurier Pobranie,Dostarczone,2023-01-12
43163,InPost,Kurier,Dostarczone,2022-01-05
43164,DHL,Kurier Pobranie,Dostarczone,2024-08-12
43165,Pocztex,Kurier,Dostarczone,2024-08-11
43166,DHL,Kurier Pobranie,Anulowane,NULL
43167,InPost,Paczkomat,Dostarczone,2024-03-29
43168,DHL,Kurier Pobranie,Dostarczone,2023-11-26
43169,InPost,Kurier Pobranie,Dostarczone,2024-12-10
43170,UPS,Kurier Pobranie,Dostarczone,2023-01-02
43171,UPS,Kurier,Dostarczone,2024-08-26
43172,InPost,Kurier Pobranie,Dostarczone,2024-10-06
43173,DHL,Kurier,Dostarczone,2024-06-03
43174,Pocztex,Kurier Pobranie,Dostarczone,2022-12-27
43175,DPD,Kurier,Anulowane,NULL
43176,InPost,Paczkomat,Dostarczone,2022-09-17
43177,InPost,Kurier,Dostarczone,2023-02-10
43178,DPD,Kurier,Dostarczone,2023-04-28
43179,DPD,Kurier,Dostarczone,2021-10-14
43180,InPost,Paczkomat,Anulowane,NULL
43181,InPost,Kurier,Anulowane,NULL
43182,DPD,Kurier,Anulowane,NULL
43183,UPS,Kurier,Dostarczone,2024-05-14
43184,Pocztex,Kurier,Dostarczone,2023-01-25
43185,DPD,Kurier,Anulowane,NULL
43186,UPS,Kurier Pobranie,Anulowane,NULL
43187,Pocztex,Kurier,Dostarczone,2023-11-08
43188,Pocztex,Kurier,Anulowane,NULL
43189,DHL,Paczkomat,Anulowane,NULL
43190,Pocztex,Kurier,Dostarczone,2022-12-04
43191,InPost,Paczkomat,Dostarczone,2024-09-22
43192,DHL,Kurier Pobranie,Dostarczone,2024-01-23
43193,DHL,Paczkomat,Dostarczone,2023-08-03
43194,DHL,Kurier,Dostarczone,2024-12-09
43195,InPost,Paczkomat,Dostarczone,2020-01-18
43196,Pocztex,Kurier,Dostarczone,2023-04-03
43197,UPS,Kurier,Dostarczone,2021-11-30
43198,Pocztex,Kurier Pobranie,Anulowane,NULL
43199,Pocztex,Kurier Pobranie,Dostarczone,2024-05-24
43200,Pocztex,Kurier,Dostarczone,2024-12-19
43201,UPS,Kurier,Dostarczone,2024-07-09
43202,UPS,Kurier,Dostarczone,2021-09-28
43203,UPS,Kurier Pobranie,Anulowane,NULL
43204,DHL,Kurier Pobranie,Dostarczone,2024-08-01
43205,Pocztex,Kurier Pobranie,Dostarczone,2023-08-25
43206,Pocztex,Kurier Pobranie,Dostarczone,2024-03-09
43207,DPD,Kurier,Dostarczone,2024-07-14
43208,Pocztex,Kurier,Dostarczone,2024-08-10
43209,InPost,Paczkomat,Dostarczone,2024-07-28
43210,DPD,Kurier Pobranie,Dostarczone,2024-11-15
43211,Pocztex,Kurier Pobranie,Dostarczone,2024-10-01
43212,DHL,Kurier Pobranie,Dostarczone,2024-12-07
43213,UPS,Kurier,Dostarczone,2025-01-02
43214,UPS,Kurier Pobranie,Dostarczone,2025-01-07
43215,InPost,Paczkomat,Anulowane,NULL
43216,Pocztex,Kurier,Dostarczone,2022-09-08
43217,InPost,Kurier,Dostarczone,2024-12-15
43218,UPS,Kurier,Anulowane,NULL
43219,Pocztex,Kurier,Dostarczone,2024-08-31
43220,Pocztex,Kurier Pobranie,Dostarczone,2023-03-13
43221,InPost,Kurier Pobranie,Dostarczone,2024-04-17
43222,Pocztex,Kurier Pobranie,Dostarczone,2024-04-12
43223,InPost,Kurier Pobranie,Dostarczone,2020-11-30
43224,DPD,Kurier,Dostarczone,2024-12-31
43225,Pocztex,Kurier Pobranie,Anulowane,NULL
43226,InPost,Kurier Pobranie,Dostarczone,2023-03-06
43227,Pocztex,Kurier Pobranie,Dostarczone,2022-07-08
43228,DPD,Kurier,Dostarczone,2021-12-01
43229,Pocztex,Kurier Pobranie,Anulowane,NULL
43230,Pocztex,Kurier,Dostarczone,2024-10-27
43231,DHL,Paczkomat,Anulowane,NULL
43232,DHL,Paczkomat,Dostarczone,2022-12-15
43233,Pocztex,Kurier Pobranie,Dostarczone,2024-08-13
43234,DHL,Kurier Pobranie,Dostarczone,2024-07-10
43235,Pocztex,Kurier,Dostarczone,2024-12-10
43236,InPost,Paczkomat,Dostarczone,2024-12-29
43237,DPD,Kurier,Anulowane,NULL
43238,Pocztex,Kurier Pobranie,Dostarczone,2024-07-24
43239,Pocztex,Kurier Pobranie,Dostarczone,2023-10-28
43240,UPS,Kurier,Dostarczone,2024-05-14
43241,InPost,Kurier Pobranie,Dostarczone,2024-04-04
43242,UPS,Kurier,Dostarczone,2023-05-19
43243,DPD,Kurier,Dostarczone,2023-09-08
43244,UPS,Kurier Pobranie,Dostarczone,2024-07-17
43245,DPD,Kurier Pobranie,Anulowane,NULL
43246,InPost,Paczkomat,Anulowane,NULL
43247,Pocztex,Kurier Pobranie,Dostarczone,2024-10-20
43248,InPost,Paczkomat,Dostarczone,2024-05-16
43249,DHL,Kurier,Dostarczone,2024-08-19
43250,Pocztex,Kurier Pobranie,Anulowane,NULL
43251,DPD,Kurier Pobranie,Anulowane,NULL
43252,Pocztex,Kurier Pobranie,Dostarczone,2024-12-18
43253,DPD,Kurier Pobranie,Dostarczone,2023-02-07
43254,DPD,Kurier,Anulowane,NULL
43255,DHL,Kurier Pobranie,Dostarczone,2023-05-05
43256,DPD,Kurier Pobranie,Dostarczone,2022-08-17
43257,DHL,Kurier,Dostarczone,2022-10-19
43258,UPS,Kurier Pobranie,Dostarczone,2022-01-05
43259,InPost,Paczkomat,Dostarczone,2020-03-18
43260,Pocztex,Kurier Pobranie,Dostarczone,2022-04-06
43261,InPost,Paczkomat,Dostarczone,2020-12-06
43262,DPD,Kurier Pobranie,Dostarczone,2024-12-15
43263,DHL,Kurier Pobranie,Dostarczone,2021-03-13
43264,InPost,Kurier,Dostarczone,2024-04-14
43265,DPD,Kurier,Dostarczone,2024-05-08
43266,DHL,Paczkomat,Dostarczone,2020-11-24
43267,DHL,Paczkomat,Dostarczone,2023-06-11
43268,InPost,Kurier Pobranie,Dostarczone,2024-10-08
43269,DHL,Kurier,Dostarczone,2021-10-07
43270,DPD,Kurier,Dostarczone,2023-10-21
43271,DHL,Kurier Pobranie,Dostarczone,2022-05-23
43272,Pocztex,Kurier Pobranie,Dostarczone,2023-06-03
43273,DHL,Kurier,Dostarczone,2024-11-23
43274,DPD,Kurier Pobranie,Dostarczone,2024-07-01
43275,Pocztex,Kurier,Dostarczone,2024-02-25
43276,UPS,Kurier Pobranie,Dostarczone,2023-11-08
43277,InPost,Kurier,Dostarczone,2020-09-14
43278,DPD,Kurier,Dostarczone,2024-06-20
43279,UPS,Kurier,Anulowane,NULL
43280,InPost,Kurier,Anulowane,NULL
43281,UPS,Kurier,Anulowane,NULL
43282,UPS,Kurier,Dostarczone,2024-08-31
43283,Pocztex,Kurier Pobranie,Anulowane,NULL
43284,UPS,Kurier Pobranie,Dostarczone,2022-07-02
43285,UPS,Kurier Pobranie,Dostarczone,2023-09-18
43286,Pocztex,Kurier Pobranie,Anulowane,NULL
43287,InPost,Kurier Pobranie,Dostarczone,2024-12-12
43288,InPost,Kurier,Dostarczone,2024-05-23
43289,DPD,Kurier,Dostarczone,2024-07-28
43290,UPS,Kurier Pobranie,Dostarczone,2024-09-13
43291,Pocztex,Kurier,Anulowane,NULL
43292,Pocztex,Kurier Pobranie,Dostarczone,2023-04-03
43293,DHL,Kurier,Dostarczone,2022-08-01
43294,DHL,Kurier,Anulowane,NULL
43295,UPS,Kurier Pobranie,Dostarczone,2024-07-26
43296,UPS,Kurier,Dostarczone,2024-07-22
43297,InPost,Paczkomat,Anulowane,NULL
43298,DPD,Kurier Pobranie,Dostarczone,2024-01-16
43299,UPS,Kurier,Dostarczone,2024-03-08
43300,Pocztex,Kurier,Dostarczone,2021-09-12
43301,DHL,Kurier Pobranie,Dostarczone,2020-04-19
43302,DHL,Kurier,Dostarczone,2024-05-18
43303,DPD,Kurier Pobranie,Dostarczone,2024-12-31
43304,DPD,Kurier Pobranie,Dostarczone,2023-06-28
43305,DPD,Kurier Pobranie,Dostarczone,2023-07-26
